datetime,count
2011-04-23 07:00:00,87.015
2011-04-23 08:00:00,74.105
2011-04-23 09:00:00,116.355
2011-04-23 10:00:00,210.95
2011-04-23 11:00:00,242.685
2011-04-23 12:00:00,225.62
2011-04-23 13:00:00,235.14
2011-04-23 14:00:00,317.3
2011-04-23 15:00:00,351.96
2011-04-23 16:00:00,390.44
2011-04-23 17:00:00,420.48
2011-04-23 18:00:00,279.19
2011-04-23 19:00:00,245.44
2011-04-23 20:00:00,180.47
2011-04-23 21:00:00,158.705
2011-04-23 22:00:00,189.075
2011-04-23 23:00:00,123.7
2011-04-24 00:00:00,84.635
2011-04-24 01:00:00,81.73
2011-04-24 02:00:00,45.86
2011-04-24 03:00:00,32.19
2011-04-24 04:00:00,11.34
2011-04-24 05:00:00,12.51
2011-04-24 06:00:00,18.01
2011-04-24 07:00:00,67.465
2011-04-24 08:00:00,123.2
2011-04-24 09:00:00,173.705
2011-04-24 10:00:00,307.66
2011-04-24 11:00:00,446.2
2011-04-24 12:00:00,450.565
2011-04-24 13:00:00,534.725
2011-04-24 14:00:00,554.695
2011-04-24 15:00:00,489.475
2011-04-24 16:00:00,516.765
2011-04-24 17:00:00,488.515
2011-04-24 18:00:00,399.395
2011-04-24 19:00:00,217.47
2011-04-24 20:00:00,148.295
2011-04-24 21:00:00,83.25
2011-04-24 22:00:00,50.085
2011-04-24 23:00:00,77.81
2011-04-25 00:00:00,21.44
2011-04-25 01:00:00,12.455
2011-04-25 02:00:00,8.185
2011-04-25 03:00:00,4.57
2011-04-25 04:00:00,4.26
2011-04-25 05:00:00,19.305
2011-04-25 06:00:00,76.855
2011-04-25 07:00:00,251.44
2011-04-25 08:00:00,489.66
2011-04-25 09:00:00,277.92
2011-04-25 10:00:00,129.705
2011-04-25 11:00:00,145.445
2011-04-25 12:00:00,209.06
2011-04-25 13:00:00,218.49
2011-04-25 14:00:00,210.5
2011-04-25 15:00:00,217.755
2011-04-25 16:00:00,283.1
2011-04-25 17:00:00,544.43
2011-04-25 18:00:00,536.395
2011-04-25 19:00:00,443.645
2011-04-25 20:00:00,300.85
2011-04-25 21:00:00,215.555
2011-04-25 22:00:00,129
2011-04-25 23:00:00,61.63
2011-04-26 00:00:00,34.3225
2011-04-26 01:00:00,13.14
2011-04-26 02:00:00,6.245
2011-04-26 03:00:00,3.955
2011-04-26 04:00:00,4.59
2011-04-26 05:00:00,21.27
2011-04-26 06:00:00,84.715
2011-04-26 07:00:00,324.27
2011-04-26 08:00:00,455.675
2011-04-26 09:00:00,243.45
2011-04-26 10:00:00,142.38
2011-04-26 11:00:00,176.235
2011-04-26 12:00:00,218.705
2011-04-26 13:00:00,183.05
2011-04-26 14:00:00,185.025
2011-04-26 15:00:00,203.31
2011-04-26 16:00:00,284.64
2011-04-26 17:00:00,559.25
2011-04-26 18:00:00,547.73
2011-04-26 19:00:00,414.22
2011-04-26 20:00:00,309.62
2011-04-26 21:00:00,221.425
2011-04-26 22:00:00,143.815
2011-04-26 23:00:00,69.44
2011-04-27 00:00:00,30.74
2011-04-27 01:00:00,14.4
2011-04-27 02:00:00,7.375
2011-04-27 03:00:00,4.275
2011-04-27 04:00:00,4.08
2011-04-27 05:00:00,21.54
2011-04-27 06:00:00,84.57
2011-04-27 07:00:00,313.285
2011-04-27 08:00:00,456.265
2011-04-27 09:00:00,226.745
2011-04-27 10:00:00,121.185
2011-04-27 11:00:00,133.79
2011-04-27 12:00:00,142.515
2011-04-27 13:00:00,140.715
2011-04-27 14:00:00,190.465
2011-04-27 15:00:00,199.125
2011-04-27 16:00:00,273.825
2011-04-27 17:00:00,307.205
2011-04-27 18:00:00,293.495
2011-04-27 19:00:00,420.98
2011-04-27 20:00:00,243.17
2011-04-27 21:00:00,170.235
2011-04-27 22:00:00,115.16
2011-04-27 23:00:00,75.575
2011-04-28 00:00:00,44.59
2011-04-28 01:00:00,18.255
2011-04-28 02:00:00,8.325
2011-04-28 03:00:00,5.505
2011-04-28 04:00:00,4.88
2011-04-28 05:00:00,25.69
2011-04-28 06:00:00,95.01
2011-04-28 07:00:00,346.035
2011-04-28 08:00:00,544.04
2011-04-28 09:00:00,168.18
2011-04-28 10:00:00,117.665
2011-04-28 11:00:00,121.99
2011-04-28 12:00:00,142.685
2011-04-28 13:00:00,111.3
2011-04-28 14:00:00,113.04
2011-04-28 15:00:00,204.955
2011-04-28 16:00:00,236.995
2011-04-28 17:00:00,549.495
2011-04-28 18:00:00,529.68
2011-04-28 19:00:00,465.27
2011-04-28 20:00:00,371.845
2011-04-28 21:00:00,245.905
2011-04-28 22:00:00,200.645
2011-04-28 23:00:00,140.11
2011-04-29 00:00:00,48.685
2011-04-29 01:00:00,30.54
2011-04-29 02:00:00,15.805
2011-04-29 03:00:00,6.83
2011-04-29 04:00:00,5.385
2011-04-29 05:00:00,25.495
2011-04-29 06:00:00,115.03
2011-04-29 07:00:00,366
2011-04-29 08:00:00,544.23
2011-04-29 09:00:00,292.935
2011-04-29 10:00:00,232.225
2011-04-29 11:00:00,266.93
2011-04-29 12:00:00,342.055
2011-04-29 13:00:00,344.205
2011-04-29 14:00:00,319.885
2011-04-29 15:00:00,349.16
2011-04-29 16:00:00,373.895
2011-04-29 17:00:00,544.45
2011-04-29 18:00:00,483.165
2011-04-29 19:00:00,279.615
2011-04-29 20:00:00,220.27
2011-04-29 21:00:00,181.95
2011-04-29 22:00:00,155.77
2011-04-29 23:00:00,128.375
2011-04-30 00:00:00,75.53
2011-04-30 01:00:00,71.26
2011-04-30 02:00:00,35.615
2011-04-30 03:00:00,23.04
2011-04-30 04:00:00,7.6
2011-04-30 05:00:00,7.14
2011-04-30 06:00:00,27.725
2011-04-30 07:00:00,42.48
2011-04-30 08:00:00,95.54
2011-04-30 09:00:00,231.935
2011-04-30 10:00:00,312.511666666667
2011-04-30 11:00:00,404.505
2011-04-30 12:00:00,406.49
2011-04-30 13:00:00,481.875
2011-04-30 14:00:00,565.825
2011-04-30 15:00:00,573.59
2011-04-30 16:00:00,504.105
2011-04-30 17:00:00,397.985
2011-04-30 18:00:00,355.33
2011-04-30 19:00:00,270.02
2011-04-30 20:00:00,154.78
2011-04-30 21:00:00,131.99
2011-04-30 22:00:00,150.3
2011-04-30 23:00:00,114.525
2011-05-20 00:00:00,38.25
2011-05-20 01:00:00,25.94
2011-05-20 02:00:00,11.595
2011-05-20 03:00:00,7.72666666666667
2011-05-20 04:00:00,6.29
2011-05-20 05:00:00,26.97
2011-05-20 06:00:00,133.29
2011-05-20 07:00:00,396.87
2011-05-20 08:00:00,621.99
2011-05-20 09:00:00,258.665
2011-05-20 10:00:00,168.57
2011-05-20 11:00:00,205.855
2011-05-20 12:00:00,287.845
2011-05-20 13:00:00,252.335
2011-05-20 14:00:00,297.485
2011-05-20 15:00:00,298.445
2011-05-20 16:00:00,402.05
2011-05-20 17:00:00,626.44
2011-05-20 18:00:00,597.62
2011-05-20 19:00:00,333.905
2011-05-20 20:00:00,256.285
2011-05-20 21:00:00,221.135
2011-05-20 22:00:00,185.445
2011-05-20 23:00:00,139.88
2011-05-21 00:00:00,110.15
2011-05-21 01:00:00,81.7165
2011-05-21 02:00:00,62.995
2011-05-21 03:00:00,29.515
2011-05-21 04:00:00,7.365
2011-05-21 05:00:00,9.3
2011-05-21 06:00:00,29.99
2011-05-21 07:00:00,77.52
2011-05-21 08:00:00,173.7
2011-05-21 09:00:00,291.685
2011-05-21 10:00:00,402.625
2011-05-21 11:00:00,463.925
2011-05-21 12:00:00,477.245
2011-05-21 13:00:00,545.21
2011-05-21 14:00:00,584.885
2011-05-21 15:00:00,517.505
2011-05-21 16:00:00,583.215
2011-05-21 17:00:00,560.58
2011-05-21 18:00:00,474.455
2011-05-21 19:00:00,440.485
2011-05-21 20:00:00,259.555
2011-05-21 21:00:00,254.32
2011-05-21 22:00:00,241.98
2011-05-21 23:00:00,184.705
2011-05-22 00:00:00,120.66
2011-05-22 01:00:00,84.427
2011-05-22 02:00:00,63.66
2011-05-22 03:00:00,31.32
2011-05-22 04:00:00,12.21
2011-05-22 05:00:00,13.38
2011-05-22 06:00:00,13.78
2011-05-22 07:00:00,49.885
2011-05-22 08:00:00,135.475
2011-05-22 09:00:00,242.085
2011-05-22 10:00:00,360.64
2011-05-22 11:00:00,488.275
2011-05-22 12:00:00,482.2
2011-05-22 13:00:00,495.92
2011-05-22 14:00:00,357.11
2011-05-22 15:00:00,507.47
2011-05-22 16:00:00,455.67
2011-05-22 17:00:00,507.9865
2011-05-22 18:00:00,453.47
2011-05-22 19:00:00,378.465
2011-05-22 20:00:00,258.945
2011-05-22 21:00:00,193.735
2011-05-22 22:00:00,140.615
2011-05-22 23:00:00,92.415
2011-05-23 00:00:00,30.3775
2011-05-23 01:00:00,15.745
2011-05-23 02:00:00,5.91
2011-05-23 03:00:00,4.715
2011-05-23 04:00:00,5.645
2011-05-23 05:00:00,23.565
2011-05-23 06:00:00,101.925
2011-05-23 07:00:00,315.205
2011-05-23 08:00:00,477.84
2011-05-23 09:00:00,262.225
2011-05-23 10:00:00,145.525
2011-05-23 11:00:00,180.51
2011-05-23 12:00:00,219.425
2011-05-23 13:00:00,195.13
2011-05-23 14:00:00,174.925
2011-05-23 15:00:00,179.885
2011-05-23 16:00:00,315.705
2011-05-23 17:00:00,616.305
2011-05-23 18:00:00,607.105
2011-05-23 19:00:00,447.655
2011-05-23 20:00:00,245.71
2011-05-23 21:00:00,189.835
2011-05-23 22:00:00,147.775
2011-05-23 23:00:00,67.545
2011-05-24 00:00:00,27.41
2011-05-24 01:00:00,12.99
2011-05-24 02:00:00,7.62
2011-05-24 03:00:00,4.945
2011-05-24 04:00:00,5.94
2011-05-24 05:00:00,23.265
2011-05-24 06:00:00,123.57
2011-05-24 07:00:00,255.25
2011-05-24 08:00:00,328.905
2011-05-24 09:00:00,265.595
2011-05-24 10:00:00,132.24
2011-05-24 11:00:00,179.795
2011-05-24 12:00:00,192.82
2011-05-24 13:00:00,210.28
2011-05-24 14:00:00,182.08
2011-05-24 15:00:00,170.265
2011-05-24 16:00:00,337.69
2011-05-24 17:00:00,671.34
2011-05-24 18:00:00,609.445
2011-05-24 19:00:00,440.63
2011-05-24 20:00:00,313.105
2011-05-24 21:00:00,223.38
2011-05-24 22:00:00,95.155
2011-05-24 23:00:00,84.375
2011-05-25 00:00:00,32.9225
2011-05-25 01:00:00,13.73
2011-05-25 02:00:00,9.62
2011-05-25 03:00:00,5.37
2011-05-25 04:00:00,5.34
2011-05-25 05:00:00,30.43
2011-05-25 06:00:00,143.74
2011-05-25 07:00:00,431.935
2011-05-25 08:00:00,554.37
2011-05-25 09:00:00,314.73
2011-05-25 10:00:00,175.29
2011-05-25 11:00:00,222.375
2011-05-25 12:00:00,265.68
2011-05-25 13:00:00,248.54
2011-05-25 14:00:00,223.035
2011-05-25 15:00:00,237.63
2011-05-25 16:00:00,355.87
2011-05-25 17:00:00,701.17
2011-05-25 18:00:00,692.855
2011-05-25 19:00:00,472.14
2011-05-25 20:00:00,338.85
2011-05-25 21:00:00,303.35
2011-05-25 22:00:00,232.685
2011-05-25 23:00:00,117.275
2011-05-26 00:00:00,65.635
2011-05-26 01:00:00,27.145
2011-05-26 02:00:00,12.36
2011-05-26 03:00:00,5.835
2011-05-26 04:00:00,5.51
2011-05-26 05:00:00,28.4
2011-05-26 06:00:00,108.325
2011-05-26 07:00:00,317.495
2011-05-26 08:00:00,553.958333333333
2011-05-26 09:00:00,267.465
2011-05-26 10:00:00,132.125
2011-05-26 11:00:00,175.35
2011-05-26 12:00:00,199.435
2011-05-26 13:00:00,212.71
2011-05-26 14:00:00,214.845
2011-05-26 15:00:00,200.935
2011-05-26 16:00:00,348.965
2011-05-26 17:00:00,655.66
2011-05-26 18:00:00,586.66
2011-05-26 19:00:00,486.995
2011-05-26 20:00:00,372.5
2011-05-26 21:00:00,272.265
2011-05-26 22:00:00,228.905
2011-05-26 23:00:00,153.705
2011-05-27 00:00:00,74.565
2011-05-27 01:00:00,32.215
2011-05-27 02:00:00,16.46
2011-05-27 03:00:00,9.71
2011-05-27 04:00:00,7.27
2011-05-27 05:00:00,29.16
2011-05-27 06:00:00,127.4
2011-05-27 07:00:00,392.92
2011-05-27 08:00:00,551.375
2011-05-27 09:00:00,255.34
2011-05-27 10:00:00,211.755
2011-05-27 11:00:00,221.735
2011-05-27 12:00:00,283.13
2011-05-27 13:00:00,267.905
2011-05-27 14:00:00,258.23
2011-05-27 15:00:00,265.765
2011-05-27 16:00:00,385.85
2011-05-27 17:00:00,612.515
2011-05-27 18:00:00,619.18
2011-05-27 19:00:00,309.13
2011-05-27 20:00:00,294.395
2011-05-27 21:00:00,185.53
2011-05-27 22:00:00,228.695
2011-05-27 23:00:00,165.285
2011-05-28 00:00:00,119.805
2011-05-28 01:00:00,105.235
2011-05-28 02:00:00,62.58
2011-05-28 03:00:00,29.635
2011-05-28 04:00:00,11.315
2011-05-28 05:00:00,13.695
2011-05-28 06:00:00,37.625
2011-05-28 07:00:00,69.235
2011-05-28 08:00:00,147.45
2011-05-28 09:00:00,275.695
2011-05-28 10:00:00,375.995
2011-05-28 11:00:00,434.85
2011-05-28 12:00:00,518.725
2011-05-28 13:00:00,455.33
2011-05-28 14:00:00,479.15
2011-05-28 15:00:00,470.855
2011-05-28 16:00:00,445.91
2011-05-28 17:00:00,475.832583333333
2011-05-28 18:00:00,409.01
2011-05-28 19:00:00,380.08
2011-05-28 20:00:00,291.325
2011-05-28 21:00:00,244.33
2011-05-28 22:00:00,209.255
2011-05-28 23:00:00,185.55
2011-05-29 00:00:00,122.71
2011-05-29 01:00:00,97.23
2011-05-29 02:00:00,73.07
2011-05-29 03:00:00,28.765
2011-05-29 04:00:00,12.94
2011-05-29 05:00:00,12.41
2011-05-29 06:00:00,15.3
2011-05-29 07:00:00,36.98
2011-05-29 08:00:00,112.535
2011-05-29 09:00:00,140.915
2011-05-29 10:00:00,260.565
2011-05-29 11:00:00,326.845
2011-05-29 12:00:00,399.32
2011-05-29 13:00:00,415.27
2011-05-29 14:00:00,413.51
2011-05-29 15:00:00,419.01
2011-05-29 16:00:00,368.935
2011-05-29 17:00:00,442.945
2011-05-29 18:00:00,372.98875
2011-05-29 19:00:00,323.16375
2011-05-29 20:00:00,245.045
2011-05-29 21:00:00,186.205
2011-05-29 22:00:00,139.865
2011-05-29 23:00:00,120.375
2011-05-30 00:00:00,104.235
2011-05-30 01:00:00,80.705
2011-05-30 02:00:00,47.43
2011-05-30 03:00:00,23.41
2011-05-30 04:00:00,15.355
2011-05-30 05:00:00,18.04
2011-05-30 06:00:00,49.76
2011-05-30 07:00:00,206.92
2011-05-30 08:00:00,334.805
2011-05-30 09:00:00,255.41
2011-05-30 10:00:00,379.275
2011-05-30 11:00:00,395.625
2011-05-30 12:00:00,405.015
2011-05-30 13:00:00,404.245
2011-05-30 14:00:00,410.635
2011-05-30 15:00:00,409.95
2011-05-30 16:00:00,340.34
2011-05-30 17:00:00,533.145
2011-05-30 18:00:00,515.87
2011-05-30 19:00:00,394.115
2011-05-30 20:00:00,320.02375
2011-05-30 21:00:00,324.745
2011-05-30 22:00:00,239.515
2011-05-30 23:00:00,101.39
2011-05-31 00:00:00,41.8783333333333
2011-05-31 01:00:00,18.805
2011-05-31 02:00:00,8.025
2011-05-31 03:00:00,4.79
2011-05-31 04:00:00,7.06
2011-05-31 05:00:00,25.33
2011-05-31 06:00:00,129.195
2011-05-31 07:00:00,352.93
2011-05-31 08:00:00,492.935
2011-05-31 09:00:00,236.135
2011-05-31 10:00:00,141.62
2011-05-31 11:00:00,179.9
2011-05-31 12:00:00,177.79
2011-05-31 13:00:00,153.085
2011-05-31 14:00:00,153.805
2011-05-31 15:00:00,154.725
2011-05-31 16:00:00,301.04
2011-05-31 17:00:00,656.455
2011-05-31 18:00:00,700.66
2011-05-31 19:00:00,473.73
2011-05-31 20:00:00,317.48
2011-05-31 21:00:00,261.74
2011-05-31 22:00:00,191.98
2011-05-31 23:00:00,124.12
2011-06-20 00:00:00,32.3979166666667
2011-06-20 01:00:00,16.215
2011-06-20 02:00:00,7.1
2011-06-20 03:00:00,4.855
2011-06-20 04:00:00,4.905
2011-06-20 05:00:00,29.9
2011-06-20 06:00:00,116.33
2011-06-20 07:00:00,144.285
2011-06-20 08:00:00,318.29
2011-06-20 09:00:00,237.195
2011-06-20 10:00:00,144.12
2011-06-20 11:00:00,173.69
2011-06-20 12:00:00,213.545
2011-06-20 13:00:00,220.17
2011-06-20 14:00:00,205.425
2011-06-20 15:00:00,208.37
2011-06-20 16:00:00,340.13
2011-06-20 17:00:00,731.775
2011-06-20 18:00:00,680.135
2011-06-20 19:00:00,480.375
2011-06-20 20:00:00,341.477916666667
2011-06-20 21:00:00,249.53
2011-06-20 22:00:00,152.815
2011-06-20 23:00:00,78.71
2011-06-21 00:00:00,36.8371428571429
2011-06-21 01:00:00,14.245
2011-06-21 02:00:00,6.07
2011-06-21 03:00:00,5.605
2011-06-21 04:00:00,6.69
2011-06-21 05:00:00,29.88
2011-06-21 06:00:00,140.805
2011-06-21 07:00:00,328.045
2011-06-21 08:00:00,511.556666666667
2011-06-21 09:00:00,255.635
2011-06-21 10:00:00,166.915
2011-06-21 11:00:00,179
2011-06-21 12:00:00,246.855
2011-06-21 13:00:00,236.215
2011-06-21 14:00:00,213.225
2011-06-21 15:00:00,216.06
2011-06-21 16:00:00,327.28
2011-06-21 17:00:00,652.04
2011-06-21 18:00:00,682.505
2011-06-21 19:00:00,436.905
2011-06-21 20:00:00,342.73225
2011-06-21 21:00:00,248.9
2011-06-21 22:00:00,193.085
2011-06-21 23:00:00,117.96
2011-06-22 00:00:00,39.42
2011-06-22 01:00:00,16.235
2011-06-22 02:00:00,9.155
2011-06-22 03:00:00,6.505
2011-06-22 04:00:00,6.965
2011-06-22 05:00:00,27.475
2011-06-22 06:00:00,135.3
2011-06-22 07:00:00,393.175
2011-06-22 08:00:00,583.895059523809
2011-06-22 09:00:00,267.485
2011-06-22 10:00:00,144.675
2011-06-22 11:00:00,184.155
2011-06-22 12:00:00,220.9
2011-06-22 13:00:00,197.5
2011-06-22 14:00:00,208.125
2011-06-22 15:00:00,196.265
2011-06-22 16:00:00,306.24
2011-06-22 17:00:00,659.855
2011-06-22 18:00:00,682.32
2011-06-22 19:00:00,463.67
2011-06-22 20:00:00,394.44
2011-06-22 21:00:00,255.345
2011-06-22 22:00:00,181.085
2011-06-22 23:00:00,119.675
2011-06-23 00:00:00,57.1
2011-06-23 01:00:00,24.045
2011-06-23 02:00:00,8.45
2011-06-23 03:00:00,5.21
2011-06-23 04:00:00,6.88
2011-06-23 05:00:00,37.935
2011-06-23 06:00:00,151.415
2011-06-23 07:00:00,406.735
2011-06-23 08:00:00,497.915
2011-06-23 09:00:00,293.43
2011-06-23 10:00:00,185.54
2011-06-23 11:00:00,151.18
2011-06-23 12:00:00,204.13
2011-06-23 13:00:00,200.49
2011-06-23 14:00:00,196.32
2011-06-23 15:00:00,216.245
2011-06-23 16:00:00,329.755
2011-06-23 17:00:00,639.385
2011-06-23 18:00:00,566.83
2011-06-23 19:00:00,468.54
2011-06-23 20:00:00,394.38725
2011-06-23 21:00:00,268.35
2011-06-23 22:00:00,192.3
2011-06-23 23:00:00,153.72
2011-06-24 00:00:00,68.125
2011-06-24 01:00:00,27.49
2011-06-24 02:00:00,15.55
2011-06-24 03:00:00,6.56
2011-06-24 04:00:00,6.56875
2011-06-24 05:00:00,29.06
2011-06-24 06:00:00,119.52
2011-06-24 07:00:00,340.065
2011-06-24 08:00:00,504.705
2011-06-24 09:00:00,259.15
2011-06-24 10:00:00,232.93
2011-06-24 11:00:00,237.215
2011-06-24 12:00:00,329.66
2011-06-24 13:00:00,327.745
2011-06-24 14:00:00,334.735
2011-06-24 15:00:00,335.36
2011-06-24 16:00:00,428.26
2011-06-24 17:00:00,746.93
2011-06-24 18:00:00,620.995
2011-06-24 19:00:00,454.04
2011-06-24 20:00:00,335.48
2011-06-24 21:00:00,266.53
2011-06-24 22:00:00,235.855
2011-06-24 23:00:00,175.39
2011-06-25 00:00:00,129.1
2011-06-25 01:00:00,102.394833333333
2011-06-25 02:00:00,70.3
2011-06-25 03:00:00,35.735
2011-06-25 04:00:00,13.445
2011-06-25 05:00:00,12.02
2011-06-25 06:00:00,41.685
2011-06-25 07:00:00,60.935
2011-06-25 08:00:00,152.405
2011-06-25 09:00:00,241.02
2011-06-25 10:00:00,415.975
2011-06-25 11:00:00,554.98
2011-06-25 12:00:00,622.515
2011-06-25 13:00:00,650.12
2011-06-25 14:00:00,578.155
2011-06-25 15:00:00,560.2
2011-06-25 16:00:00,533.76
2011-06-25 17:00:00,572.935
2011-06-25 18:00:00,481.705
2011-06-25 19:00:00,407.555
2011-06-25 20:00:00,319.655
2011-06-25 21:00:00,253.765
2011-06-25 22:00:00,233.195
2011-06-25 23:00:00,171.7
2011-06-26 00:00:00,113.09
2011-06-26 01:00:00,114.87
2011-06-26 02:00:00,78.275
2011-06-26 03:00:00,40.2
2011-06-26 04:00:00,12.105
2011-06-26 05:00:00,10.86
2011-06-26 06:00:00,27.335
2011-06-26 07:00:00,46.545
2011-06-26 08:00:00,141.78
2011-06-26 09:00:00,264.735
2011-06-26 10:00:00,400.51
2011-06-26 11:00:00,513.46
2011-06-26 12:00:00,606.79
2011-06-26 13:00:00,660.02
2011-06-26 14:00:00,630.565
2011-06-26 15:00:00,617.355
2011-06-26 16:00:00,540.56
2011-06-26 17:00:00,560.14
2011-06-26 18:00:00,465.425
2011-06-26 19:00:00,391.255
2011-06-26 20:00:00,301.915
2011-06-26 21:00:00,200.835
2011-06-26 22:00:00,173.72
2011-06-26 23:00:00,100.465
2011-06-27 00:00:00,44.1
2011-06-27 01:00:00,16.125
2011-06-27 02:00:00,11.94
2011-06-27 03:00:00,6.055
2011-06-27 04:00:00,6.785
2011-06-27 05:00:00,29.615
2011-06-27 06:00:00,134.965
2011-06-27 07:00:00,388.849
2011-06-27 08:00:00,493.445
2011-06-27 09:00:00,270.46
2011-06-27 10:00:00,154.405
2011-06-27 11:00:00,181.725
2011-06-27 12:00:00,238.265
2011-06-27 13:00:00,244.71
2011-06-27 14:00:00,222.175
2011-06-27 15:00:00,222.825
2011-06-27 16:00:00,346.54
2011-06-27 17:00:00,712.98
2011-06-27 18:00:00,720.98
2011-06-27 19:00:00,478.76
2011-06-27 20:00:00,331.867666666667
2011-06-27 21:00:00,218.87
2011-06-27 22:00:00,161.055
2011-06-27 23:00:00,111.37
2011-06-28 00:00:00,33.3981666666667
2011-06-28 01:00:00,19.905
2011-06-28 02:00:00,8.845
2011-06-28 03:00:00,5.835
2011-06-28 04:00:00,6.53
2011-06-28 05:00:00,29.085
2011-06-28 06:00:00,155.66
2011-06-28 07:00:00,341.72
2011-06-28 08:00:00,580.5975
2011-06-28 09:00:00,298.95
2011-06-28 10:00:00,154.55
2011-06-28 11:00:00,195.115
2011-06-28 12:00:00,238.32
2011-06-28 13:00:00,218.325
2011-06-28 14:00:00,227.275
2011-06-28 15:00:00,215.07
2011-06-28 16:00:00,245.975
2011-06-28 17:00:00,603.135
2011-06-28 18:00:00,633.405
2011-06-28 19:00:00,397.07
2011-06-28 20:00:00,322.631666666667
2011-06-28 21:00:00,239.78
2011-06-28 22:00:00,163.965
2011-06-28 23:00:00,104.27
2011-06-29 00:00:00,44.5225
2011-06-29 01:00:00,19.82
2011-06-29 02:00:00,6.755
2011-06-29 03:00:00,6.49
2011-06-29 04:00:00,6.375
2011-06-29 05:00:00,35.125
2011-06-29 06:00:00,137.955
2011-06-29 07:00:00,327.745
2011-06-29 08:00:00,503.14
2011-06-29 09:00:00,222.43
2011-06-29 10:00:00,133.72
2011-06-29 11:00:00,175.895
2011-06-29 12:00:00,230.985
2011-06-29 13:00:00,193.52
2011-06-29 14:00:00,195.715
2011-06-29 15:00:00,205.355
2011-06-29 16:00:00,337.805
2011-06-29 17:00:00,602.5
2011-06-29 18:00:00,593.45
2011-06-29 19:00:00,590.065
2011-06-29 20:00:00,399.82
2011-06-29 21:00:00,287.25
2011-06-29 22:00:00,211.285
2011-06-29 23:00:00,116.305
2011-06-30 00:00:00,48.755
2011-06-30 01:00:00,20.745
2011-06-30 02:00:00,9.7
2011-06-30 03:00:00,5.895
2011-06-30 04:00:00,6.14
2011-06-30 05:00:00,28.815
2011-06-30 06:00:00,130.25
2011-06-30 07:00:00,419.71
2011-06-30 08:00:00,542.945
2011-06-30 09:00:00,231.48
2011-06-30 10:00:00,145.85
2011-06-30 11:00:00,191.72
2011-06-30 12:00:00,279.75
2011-06-30 13:00:00,264.35
2011-06-30 14:00:00,196.36
2011-06-30 15:00:00,267.385
2011-06-30 16:00:00,334.1
2011-06-30 17:00:00,596.77
2011-06-30 18:00:00,692.73
2011-06-30 19:00:00,506.55
2011-06-30 20:00:00,351.59
2011-06-30 21:00:00,267.415
2011-06-30 22:00:00,226.51
2011-06-30 23:00:00,149.22
2011-07-20 00:00:00,46.07
2011-07-20 01:00:00,24.655
2011-07-20 02:00:00,6.25
2011-07-20 03:00:00,6.13
2011-07-20 04:00:00,6.375
2011-07-20 05:00:00,35.035
2011-07-20 06:00:00,148.75
2011-07-20 07:00:00,425.225
2011-07-20 08:00:00,592.045892857143
2011-07-20 09:00:00,296.365
2011-07-20 10:00:00,174.435
2011-07-20 11:00:00,165.095
2011-07-20 12:00:00,195.255
2011-07-20 13:00:00,172.83
2011-07-20 14:00:00,163.91
2011-07-20 15:00:00,189.7
2011-07-20 16:00:00,301.18
2011-07-20 17:00:00,582.025
2011-07-20 18:00:00,565.445
2011-07-20 19:00:00,514.365
2011-07-20 20:00:00,411.345
2011-07-20 21:00:00,276.78
2011-07-20 22:00:00,221.08
2011-07-20 23:00:00,127.44
2011-07-21 00:00:00,57.165
2011-07-21 01:00:00,22.125
2011-07-21 02:00:00,8.085
2011-07-21 03:00:00,5.79
2011-07-21 04:00:00,6.985
2011-07-21 05:00:00,34.6
2011-07-21 06:00:00,144.445
2011-07-21 07:00:00,402.11
2011-07-21 08:00:00,529.723333333333
2011-07-21 09:00:00,245.705
2011-07-21 10:00:00,161.555
2011-07-21 11:00:00,162.05
2011-07-21 12:00:00,223.995
2011-07-21 13:00:00,218.535
2011-07-21 14:00:00,200.74
2011-07-21 15:00:00,185.63
2011-07-21 16:00:00,283.425
2011-07-21 17:00:00,543.8
2011-07-21 18:00:00,531.865
2011-07-21 19:00:00,486.94
2011-07-21 20:00:00,427.602666666667
2011-07-21 21:00:00,300.175
2011-07-21 22:00:00,230.035
2011-07-21 23:00:00,142.505
2011-07-22 00:00:00,88.905
2011-07-22 01:00:00,36.495
2011-07-22 02:00:00,22.025
2011-07-22 03:00:00,6.89
2011-07-22 04:00:00,7.605
2011-07-22 05:00:00,32.915
2011-07-22 06:00:00,125.395
2011-07-22 07:00:00,345.265
2011-07-22 08:00:00,556.8
2011-07-22 09:00:00,268.08
2011-07-22 10:00:00,208.825
2011-07-22 11:00:00,235.495
2011-07-22 12:00:00,290.555
2011-07-22 13:00:00,274.33
2011-07-22 14:00:00,291.55
2011-07-22 15:00:00,270.11
2011-07-22 16:00:00,414.89
2011-07-22 17:00:00,611.77
2011-07-22 18:00:00,635.995
2011-07-22 19:00:00,407.545
2011-07-22 20:00:00,343.055
2011-07-22 21:00:00,271.265
2011-07-22 22:00:00,228.135
2011-07-22 23:00:00,160.905
2011-07-23 00:00:00,149.53
2011-07-23 01:00:00,108.248583333333
2011-07-23 02:00:00,72.78
2011-07-23 03:00:00,31.435
2011-07-23 04:00:00,13.24
2011-07-23 05:00:00,12.485
2011-07-23 06:00:00,40.07
2011-07-23 07:00:00,67.57
2011-07-23 08:00:00,156.48
2011-07-23 09:00:00,243.19
